WigleWifi-1.4,appRelease=2.26,model=Redmi Note 4,release=6.0,device=nikel,display=MRA58K,board=unknown,brand=Xiaomi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
ec:8c:a2:09:8c:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
1c:b9:c4:95:36:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-84,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
ec:8c:a2:88:4e:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-94,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
1c:b9:c4:96:ec:57,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,58,-86,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-77,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],1970-01-01 02:00:00,58,-88,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-89,32.1045016666666,35.1998766666666,0,38.2477378845215,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-61,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-57,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
ec:8c:a2:08:94:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-53,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-53,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
ec:8c:a2:08:94:5c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-77,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:95:36:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-59,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:96:ec:57,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,58,-86,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],1970-01-01 02:00:00,58,-88,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-89,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-75,32.1043388095238,35.2009009523809,0,38.2477378845215,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-61,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-53,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-65,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-55,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
ec:8c:a2:08:94:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-57,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-53,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
ec:8c:a2:08:94:5c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-69,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:95:36:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-59,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],1970-01-01 02:00:00,58,-85,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-89,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1041759523809,35.2019252380952,0,38.2477378845215,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-55,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-55,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-62,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
ec:8c:a2:08:94:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-50,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
ec:8c:a2:08:94:5c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-67,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],1970-01-01 02:00:00,58,-80,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:96:ec:57,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,58,-80,32.1040311904762,35.2028357142857,0,38.2477378845215,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-62,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-59,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-62,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.103805,35.2042583333333,0,38.2477378845215,WIFI
ec:8c:a2:08:94:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-53,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-52,32.103805,35.2042583333333,0,38.2477378845215,WIFI
ec:8c:a2:08:94:5c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-67,32.103805,35.2042583333333,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.103805,35.2042583333333,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.103805,35.2042583333333,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.103805,35.2042583333333,0,38.2477378845215,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],1970-01-01 02:00:00,58,-83,32.103805,35.2042583333333,0,38.2477378845215,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:96:ec:57,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,58,-82,32.103805,35.2042583333333,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:7c,Ariel_University,[ESS],1970-01-01 02:00:00,48,-88,32.103805,35.2042583333333,0,38.2477378845215,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-51,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
ec:8c:a2:08:94:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-47,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
ec:8c:a2:08:94:5c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-73,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-83,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],1970-01-01 02:00:00,58,-83,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:96:ec:57,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,58,-82,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:7c,Ariel_University,[ESS],1970-01-01 02:00:00,48,-85,32.1035516666667,35.2058516666667,0,38.2477378845215,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-62,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-62,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-51,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-55,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-51,32.1034883333333,35.20625,0,38.2477378845215,WIFI
ec:8c:a2:08:94:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-55,32.1034883333333,35.20625,0,38.2477378845215,WIFI
ec:8c:a2:08:94:5c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-79,32.1034883333333,35.20625,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.1034883333333,35.20625,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-81,32.1034883333333,35.20625,0,38.2477378845215,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1034883333333,35.20625,0,38.2477378845215,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],1970-01-01 02:00:00,58,-83,32.1034883333333,35.20625,0,38.2477378845215,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS],1970-01-01 02:00:00,11,-66,32.1034883333333,35.20625,0,38.2477378845215,WIFI
ec:8c:a2:09:8c:7c,Ariel_University,[ESS],1970-01-01 02:00:00,48,-85,32.1034883333333,35.20625,0,38.2477378845215,WIFI
1c:b9:c4:16:06:3c,Ariel_University,[ESS],2017-11-08 13:32:40,36,-63,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:14:2b:1c,Ariel_University,[ESS],2017-11-08 13:32:40,36,-58,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:14:2b:18,Ariel_University,[ESS],2017-11-08 13:32:40,11,-49,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:15:36:8c,Ariel_University,[ESS],2017-11-08 13:32:40,44,-59,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:16:06:38,Ariel_University,[ESS],2017-11-08 13:32:40,6,-58,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:08:94:58,Ariel_University,[ESS],2017-11-08 13:32:40,1,-70,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:15:36:88,Ariel_University,[ESS],2017-11-08 13:32:40,6,-50,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:08:94:5c,Ariel_University,[ESS],2017-11-08 13:32:40,44,-77,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:08:4e:fc,Ariel_University,[ESS],2017-11-08 13:32:40,36,-95,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:09:8c:78,Ariel_University,[ESS],2017-11-08 13:32:40,1,-82,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:08:4e:f8,Ariel_University,[ESS],2017-11-08 13:32:40,6,-73,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
24:c9:a1:36:59:e8,Ariel_University,[ESS],2017-11-08 13:32:40,11,-88,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:16:18:78,Ariel_University,[ESS],2017-11-08 13:32:40,1,-70,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:16:ec:5c,Ariel_University,[ESS],2017-11-08 13:32:40,58,-84,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-11-08 13:32:40,36,-88,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:16:ec:58,Ariel_University,[ESS],2017-11-08 13:32:40,11,-66,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:09:8c:7c,Ariel_University,[ESS],2017-11-08 13:32:40,48,-80,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:94:2b:17,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:32:40,36,-65,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:88:94:57,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:32:40,44,-78,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
1c:b9:c4:96:ec:57,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:32:40,58,-83,32.1034666666667,35.2067583333333,648.8,4.80000019073486,WIFI
ec:8c:a2:08:7a:1c,Ariel_University,[ESS],2017-11-08 13:32:47,36,-67,32.1034916666667,35.2066966666667,660.4,4,WIFI
1c:b9:c4:95:36:87,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:32:47,44,-64,32.1034916666667,35.2066966666667,660.4,4,WIFI
1c:b9:c4:96:06:37,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:32:47,36,-67,32.1034916666667,35.2066966666667,660.4,4,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS],2017-11-08 13:32:47,1,-67,32.1034916666667,35.2066966666667,660.4,4,WIFI
ec:8c:a2:26:ae:28,Ariel_University,[ESS],2017-11-08 13:32:47,11,-68,32.1034916666667,35.2066966666667,660.4,4,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-11-08 13:32:47,11,-68,32.1034916666667,35.2066966666667,660.4,4,WIFI
ec:8c:a2:26:b0:58,Ariel_University,[ESS],2017-11-08 13:32:53,11,-57,32.1035016666667,35.2067566666667,660.8,3.79999995231628,WIFI
ec:8c:a2:08:7a:18,Ariel_University,[ESS],2017-11-08 13:33:17,1,-62,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:89:84:f7,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:33:17,36,-80,32.103575,35.207005,673.4,2.59999990463257,WIFI
a0:8c:fd:0a:14:5b,DIRECT-F1-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-08 13:33:17,6,-67,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:88:96:47,,[WPA2-PSK-CCMP][ESS],2017-11-08 13:33:17,52,-86,32.103575,35.207005,673.4,2.59999990463257,WIFI
4c:66:41:3f:b9:7a,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-08 13:33:17,6,-78,32.103575,35.207005,673.4,2.59999990463257,WIFI
58:00:e3:7d:ed:87,DIRECT-ByLAPTOP-GJJ0E8I8msWV,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-08 13:33:17,11,-83,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:09:84:fc,Ariel_University,[ESS],2017-11-08 13:33:17,36,-80,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:08:a3:b8,Ariel_University,[ESS],2017-11-08 13:33:17,11,-67,32.103575,35.207005,673.4,2.59999990463257,WIFI
00:25:86:cc:00:f8,AUC_54_R,[ESS],2017-11-08 13:33:17,5,-70,32.103575,35.207005,673.4,2.59999990463257,WIFI
00:27:19:e3:2d:fe,AUC_51_3,[ESS],2017-11-08 13:33:17,1,-79,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:08:a3:bc,Ariel_University,[ESS],2017-11-08 13:33:17,48,-83,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:08:96:4c,Ariel_University,[ESS],2017-11-08 13:33:17,52,-86,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS],2017-11-08 13:33:17,1,-76,32.103575,35.207005,673.4,2.59999990463257,WIFI
1c:b9:c4:15:36:78,Ariel_University,[ESS],2017-11-08 13:33:17,1,-81,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-11-08 13:33:17,11,-83,32.103575,35.207005,673.4,2.59999990463257,WIFI
1c:b9:c4:16:28:88,Ariel_University,[ESS],2017-11-08 13:33:17,11,-83,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:08:77:4c,Ariel_University,[ESS],2017-11-08 13:33:17,44,-92,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS],2017-11-08 13:33:17,1,-84,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:09:8c:a8,Ariel_University,[ESS],2017-11-08 13:33:17,11,-84,32.103575,35.207005,673.4,2.59999990463257,WIFI
1c:b9:c4:14:38:28,Ariel_University,[ESS],2017-11-08 13:33:17,6,-85,32.103575,35.207005,673.4,2.59999990463257,WIFI
ec:8c:a2:26:ae:28,Ariel_University,[ESS],2017-11-08 13:33:23,11,-55,32.10357,35.2070166666667,673.8,2.59999990463257,WIFI
ec:8c:a2:09:84:f8,Ariel_University,[ESS],2017-11-08 13:33:23,1,-67,32.10357,35.2070166666667,673.8,2.59999990463257,WIFI
ec:8c:a2:08:77:4c,Ariel_University,[ESS],2017-11-08 13:33:23,44,-87,32.10357,35.2070166666667,673.8,2.59999990463257,WIFI
ec:8c:a2:09:8c:a8,Ariel_University,[ESS],2017-11-08 13:33:23,11,-79,32.10357,35.2070166666667,673.8,2.59999990463257,WIFI
ec:8c:a2:08:96:48,Ariel_University,[ESS],2017-11-08 13:33:23,6,-76,32.10357,35.2070166666667,673.8,2.59999990463257,WIFI
00:25:86:cc:07:b2,KCG_54,[ESS],2017-11-08 13:33:23,2,-82,32.10357,35.2070166666667,673.8,2.59999990463257,WIFI
4c:66:41:3f:b9:7a,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-08 13:33:49,6,-69,32.1035183333333,35.207275,668.6,3,WIFI
1c:b9:c4:16:28:88,Ariel_University,[ESS],2017-11-08 13:33:49,11,-72,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:08:ab:d8,Ariel_University,[ESS],2017-11-08 13:33:49,1,-74,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:08:ab:dc,Ariel_University,[ESS],2017-11-08 13:33:49,36,-80,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:09:8e:dc,Ariel_University,[ESS],2017-11-08 13:33:49,44,-81,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:08:77:48,Ariel_University,[ESS],2017-11-08 13:33:49,6,-73,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:09:8e:d8,Ariel_University,[ESS],2017-11-08 13:33:49,1,-74,32.1035183333333,35.207275,668.6,3,WIFI
1c:b9:c4:16:28:8c,Ariel_University,[ESS],2017-11-08 13:33:49,44,-83,32.1035183333333,35.207275,668.6,3,WIFI
1c:b9:c4:15:36:7c,Ariel_University,[ESS],2017-11-08 13:33:49,36,-83,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:08:a3:5c,Ariel_University,[ESS],2017-11-08 13:33:49,36,-89,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:09:86:dc,Ariel_University,[ESS],2017-11-08 13:33:49,40,-96,32.1035183333333,35.207275,668.6,3,WIFI
ec:8c:a2:08:99:68,Ariel_University,[ESS],2017-11-08 13:33:50,11,-75,32.1035116666667,35.207275,668.6,3,WIFI
ec:8c:a2:09:86:dc,Ariel_University,[ESS],2017-11-08 13:33:50,40,-89,32.1035116666667,35.207275,668.6,3,WIFI
